,height,length,time
0,0.0,0.0,0.0
1,0.6234898018587335,0.7142857142857143,0.0
2,0.9749279121818236,1.4285714285714286,0.0
3,0.9009688679024191,2.142857142857143,0.0
4,0.43388373911755823,2.857142857142857,0.0
5,-0.22252093395631428,3.5714285714285716,0.0
6,-0.7818314824680297,4.285714285714286,0.0
7,-1.0,5.0,0.0
8,-0.7818314824680299,5.714285714285714,0.0
9,-0.22252093395631464,6.428571428571429,0.0
10,0.4338837391175579,7.142857142857143,0.0
11,0.9009688679024194,7.857142857142858,0.0
12,0.9749279121818237,8.571428571428571,0.0
13,0.6234898018587338,9.285714285714286,0.0
14,3.6739403974420594e-16,10.0,0.0
15,-0.0,0.0,0.014285714285714287
16,-0.5617449009293667,0.7142857142857143,0.014285714285714287
17,-0.8783796973249266,1.4285714285714286,0.014285714285714287
18,-0.8117449009293667,2.142857142857143,0.014285714285714287
19,-0.39091574123401496,2.857142857142857,0.014285714285714287
20,0.20048443395120943,3.5714285714285716,0.014285714285714287
21,0.7044058256496907,4.285714285714286,0.014285714285714287
22,0.900968867902419,5.0,0.014285714285714287
23,0.7044058256496909,5.714285714285714,0.014285714285714287
24,0.20048443395120977,6.428571428571429,0.014285714285714287
25,-0.3909157412340147,7.142857142857143,0.014285714285714287
26,-0.8117449009293669,7.857142857142858,0.014285714285714287
27,-0.8783796973249267,8.571428571428571,0.014285714285714287
28,-0.561744900929367,9.285714285714286,0.014285714285714287
29,-3.3101059206243357e-16,10.0,0.014285714285714287
30,0.0,0.0,0.028571428571428574
31,0.38873953302184266,0.7142857142857143,0.028571428571428574
32,0.6078576107927938,1.4285714285714286,0.028571428571428574
33,0.5617449009293667,2.142857142857143,0.028571428571428574
34,0.2705220865321327,2.857142857142857,0.028571428571428574
35,-0.1387395330218427,3.5714285714285716,0.028571428571428574
36,-0.4874639560909116,4.285714285714286,0.028571428571428574
37,-0.6234898018587334,5.0,0.028571428571428574
38,-0.48746395609091175,5.714285714285714,0.028571428571428574
39,-0.13873953302184291,6.428571428571429,0.028571428571428574
40,0.27052208653213256,7.142857142857143,0.028571428571428574
41,0.5617449009293668,7.857142857142858,0.028571428571428574
42,0.6078576107927939,8.571428571428571,0.028571428571428574
43,0.3887395330218429,9.285714285714286,0.028571428571428574
44,2.290664370441946e-16,10.0,0.028571428571428574
45,-0.0,0.0,0.04285714285714286
46,-0.13873953302184258,0.7142857142857143,0.04285714285714286
47,-0.21694186955877875,1.4285714285714286,0.04285714285714286
48,-0.2004844339512093,2.142857142857143,0.04285714285714286
49,-0.09654821485689678,2.857142857142857,0.04285714285714286
50,0.04951556604879034,3.5714285714285716,0.04285714285714286
51,0.17397387167523556,4.285714285714286,0.04285714285714286
52,0.2225209339563141,5.0,0.04285714285714286
53,0.17397387167523562,5.714285714285714,0.04285714285714286
54,0.04951556604879042,6.428571428571429,0.04285714285714286
55,-0.09654821485689671,7.142857142857143,0.04285714285714286
56,-0.20048443395120932,7.857142857142858,0.04285714285714286
57,-0.21694186955877878,8.571428571428571,0.04285714285714286
58,-0.13873953302184266,9.285714285714286,0.04285714285714286
59,-8.175286485386389e-17,10.0,0.04285714285714286
60,-0.0,0.0,0.05714285714285715
61,-0.13873953302184305,0.7142857142857143,0.05714285714285715
62,-0.21694186955877945,1.4285714285714286,0.05714285714285715
63,-0.20048443395120993,2.142857142857143,0.05714285714285715
64,-0.0965482148568971,2.857142857142857,0.05714285714285715
65,0.049515566048790496,3.5714285714285716,0.05714285714285715
66,0.17397387167523615,4.285714285714286,0.05714285714285715
67,0.2225209339563148,5.0,0.05714285714285715
68,0.17397387167523617,5.714285714285714,0.05714285714285715
69,0.04951556604879058,6.428571428571429,0.05714285714285715
70,-0.09654821485689702,7.142857142857143,0.05714285714285715
71,-0.20048443395121,7.857142857142858,0.05714285714285715
72,-0.21694186955877948,8.571428571428571,0.05714285714285715
73,-0.1387395330218431,9.285714285714286,0.05714285714285715
74,-8.175286485386414e-17,10.0,0.05714285714285715
75,0.0,0.0,0.07142857142857144
76,0.388739533021843,0.7142857142857143,0.07142857142857144
77,0.6078576107927943,1.4285714285714286,0.07142857142857144
78,0.5617449009293671,2.142857142857143,0.07142857142857144
79,0.270522086532133,2.857142857142857,0.07142857142857144
80,-0.1387395330218428,3.5714285714285716,0.07142857142857144
81,-0.48746395609091203,4.285714285714286,0.07142857142857144
82,-0.6234898018587339,5.0,0.07142857142857144
83,-0.4874639560909122,5.714285714285714,0.07142857142857144
84,-0.13873953302184303,6.428571428571429,0.07142857142857144
85,0.2705220865321328,7.142857142857143,0.07142857142857144
86,0.5617449009293672,7.857142857142858,0.07142857142857144
87,0.6078576107927944,8.571428571428571,0.07142857142857144
88,0.3887395330218432,9.285714285714286,0.07142857142857144
89,2.290664370441948e-16,10.0,0.07142857142857144
90,-0.0,0.0,0.08571428571428572
91,-0.5617449009293669,0.7142857142857143,0.08571428571428572
92,-0.8783796973249269,1.4285714285714286,0.08571428571428572
93,-0.811744900929367,2.142857142857143,0.08571428571428572
94,-0.3909157412340151,2.857142857142857,0.08571428571428572
95,0.20048443395120952,3.5714285714285716,0.08571428571428572
96,0.7044058256496909,4.285714285714286,0.08571428571428572
97,0.9009688679024194,5.0,0.08571428571428572
98,0.7044058256496911,5.714285714285714,0.08571428571428572
99,0.20048443395120982,6.428571428571429,0.08571428571428572
100,-0.3909157412340148,7.142857142857143,0.08571428571428572
101,-0.8117449009293672,7.857142857142858,0.08571428571428572
102,-0.878379697324927,8.571428571428571,0.08571428571428572
103,-0.5617449009293671,9.285714285714286,0.08571428571428572
104,-3.3101059206243367e-16,10.0,0.08571428571428572
105,0.0,0.0,0.1
106,0.6234898018587335,0.7142857142857143,0.1
107,0.9749279121818236,1.4285714285714286,0.1
108,0.9009688679024191,2.142857142857143,0.1
109,0.43388373911755823,2.857142857142857,0.1
110,-0.22252093395631428,3.5714285714285716,0.1
111,-0.7818314824680297,4.285714285714286,0.1
112,-1.0,5.0,0.1
113,-0.7818314824680299,5.714285714285714,0.1
114,-0.22252093395631464,6.428571428571429,0.1
115,0.4338837391175579,7.142857142857143,0.1
116,0.9009688679024194,7.857142857142858,0.1
117,0.9749279121818237,8.571428571428571,0.1
118,0.6234898018587338,9.285714285714286,0.1
119,3.6739403974420594e-16,10.0,0.1
120,-0.0,0.0,0.1142857142857143
121,-0.5617449009293666,0.7142857142857143,0.1142857142857143
122,-0.8783796973249264,1.4285714285714286,0.1142857142857143
123,-0.8117449009293665,2.142857142857143,0.1142857142857143
124,-0.39091574123401485,2.857142857142857,0.1142857142857143
125,0.20048443395120938,3.5714285714285716,0.1142857142857143
126,0.7044058256496906,4.285714285714286,0.1142857142857143
127,0.9009688679024188,5.0,0.1142857142857143
128,0.7044058256496907,5.714285714285714,0.1142857142857143
129,0.2004844339512097,6.428571428571429,0.1142857142857143
130,-0.39091574123401457,7.142857142857143,0.1142857142857143
131,-0.8117449009293667,7.857142857142858,0.1142857142857143
132,-0.8783796973249265,8.571428571428571,0.1142857142857143
133,-0.5617449009293668,9.285714285714286,0.1142857142857143
134,-3.3101059206243347e-16,10.0,0.1142857142857143
135,0.0,0.0,0.1285714285714286
136,0.38873953302184233,0.7142857142857143,0.1285714285714286
137,0.6078576107927933,1.4285714285714286,0.1285714285714286
138,0.5617449009293661,2.142857142857143,0.1285714285714286
139,0.2705220865321325,2.857142857142857,0.1285714285714286
140,-0.13873953302184255,3.5714285714285716,0.1285714285714286
141,-0.4874639560909112,4.285714285714286,0.1285714285714286
142,-0.6234898018587328,5.0,0.1285714285714286
143,-0.4874639560909113,5.714285714285714,0.1285714285714286
144,-0.13873953302184278,6.428571428571429,0.1285714285714286
145,0.2705220865321323,7.142857142857143,0.1285714285714286
146,0.5617449009293662,7.857142857142858,0.1285714285714286
147,0.6078576107927933,8.571428571428571,0.1285714285714286
148,0.38873953302184255,9.285714285714286,0.1285714285714286
149,2.290664370441944e-16,10.0,0.1285714285714286
150,-0.0,0.0,0.14285714285714288
151,-0.13873953302184217,0.7142857142857143,0.14285714285714288
152,-0.2169418695587781,1.4285714285714286,0.14285714285714288
153,-0.20048443395120866,2.142857142857143,0.14285714285714288
154,-0.09654821485689649,2.857142857142857,0.14285714285714288
155,0.049515566048790184,3.5714285714285716,0.14285714285714288
156,0.17397387167523504,4.285714285714286,0.14285714285714288
157,0.2225209339563134,5.0,0.14285714285714288
158,0.17397387167523506,5.714285714285714,0.14285714285714288
159,0.04951556604879027,6.428571428571429,0.14285714285714288
160,-0.09654821485689641,7.142857142857143,0.14285714285714288
161,-0.2004844339512087,7.857142857142858,0.14285714285714288
162,-0.2169418695587781,8.571428571428571,0.14285714285714288
163,-0.13873953302184222,9.285714285714286,0.14285714285714288
164,-8.175286485386363e-17,10.0,0.14285714285714288
165,-0.0,0.0,0.15714285714285717
166,-0.13873953302184133,0.7142857142857143,0.15714285714285717
167,-0.21694186955877678,1.4285714285714286,0.15714285714285717
168,-0.20048443395120746,2.142857142857143,0.15714285714285717
169,-0.09654821485689591,2.857142857142857,0.15714285714285717
170,0.049515566048789886,3.5714285714285716,0.15714285714285717
171,0.17397387167523398,4.285714285714286,0.15714285714285717
172,0.22252093395631206,5.0,0.15714285714285717
173,0.17397387167523404,5.714285714285714,0.15714285714285717
174,0.04951556604878997,6.428571428571429,0.15714285714285717
175,-0.09654821485689584,7.142857142857143,0.15714285714285717
176,-0.20048443395120752,7.857142857142858,0.15714285714285717
177,-0.2169418695587768,8.571428571428571,0.15714285714285717
178,-0.1387395330218414,9.285714285714286,0.15714285714285717
179,-8.175286485386313e-17,10.0,0.15714285714285717
180,0.0,0.0,0.17142857142857143
181,0.3887395330218434,0.7142857142857143,0.17142857142857143
182,0.6078576107927949,1.4285714285714286,0.17142857142857143
183,0.5617449009293677,2.142857142857143,0.17142857142857143
184,0.2705220865321332,2.857142857142857,0.17142857142857143
185,-0.13873953302184294,3.5714285714285716,0.17142857142857143
186,-0.4874639560909125,4.285714285714286,0.17142857142857143
187,-0.6234898018587345,5.0,0.17142857142857143
188,-0.4874639560909126,5.714285714285714,0.17142857142857143
189,-0.13873953302184316,6.428571428571429,0.17142857142857143
190,0.270522086532133,7.142857142857143,0.17142857142857143
191,0.5617449009293678,7.857142857142858,0.17142857142857143
192,0.607857610792795,8.571428571428571,0.17142857142857143
193,0.38873953302184355,9.285714285714286,0.17142857142857143
194,2.29066437044195e-16,10.0,0.17142857142857143
195,-0.0,0.0,0.18571428571428572
196,-0.5617449009293671,0.7142857142857143,0.18571428571428572
197,-0.8783796973249273,1.4285714285714286,0.18571428571428572
198,-0.8117449009293674,2.142857142857143,0.18571428571428572
199,-0.39091574123401523,2.857142857142857,0.18571428571428572
200,0.20048443395120957,3.5714285714285716,0.18571428571428572
201,0.7044058256496912,4.285714285714286,0.18571428571428572
202,0.9009688679024197,5.0,0.18571428571428572
203,0.7044058256496915,5.714285714285714,0.18571428571428572
204,0.2004844339512099,6.428571428571429,0.18571428571428572
205,-0.39091574123401496,7.142857142857143,0.18571428571428572
206,-0.8117449009293675,7.857142857142858,0.18571428571428572
207,-0.8783796973249274,8.571428571428571,0.18571428571428572
208,-0.5617449009293674,9.285714285714286,0.18571428571428572
209,-3.310105920624338e-16,10.0,0.18571428571428572
210,0.0,0.0,0.2
211,0.6234898018587335,0.7142857142857143,0.2
212,0.9749279121818236,1.4285714285714286,0.2
213,0.9009688679024191,2.142857142857143,0.2
214,0.43388373911755823,2.857142857142857,0.2
215,-0.22252093395631428,3.5714285714285716,0.2
216,-0.7818314824680297,4.285714285714286,0.2
217,-1.0,5.0,0.2
218,-0.7818314824680299,5.714285714285714,0.2
219,-0.22252093395631464,6.428571428571429,0.2
220,0.4338837391175579,7.142857142857143,0.2
221,0.9009688679024194,7.857142857142858,0.2
222,0.9749279121818237,8.571428571428571,0.2
223,0.6234898018587338,9.285714285714286,0.2
224,3.6739403974420594e-16,10.0,0.2
